County,City,Date,Total-Pop,Household,Group Quarters,Total-HU,Single Detached,Single Attached,Two to Four,Five Plus,Mobile Homes,Occupied,Vacancy Rate,Persons per Household
Los Angeles,Carson,1/1/13,"92,861","91,485","1,376","26,116","18,310","2,398",688,"2,264","2,456","25,348",2.9%,3.61
Los Angeles,Carson,1/1/14,"93,005","91,618","1,387","26,099","18,293","2,398",688,"2,264","2,456","25,333",2.9%,3.62
Los Angeles,Carson,1/1/15,"93,195","91,804","1,391","26,123","18,277","2,398",688,"2,304","2,456","25,357",2.9%,3.62
Los Angeles,Carson,1/1/16,"93,224","91,813","1,411","26,148","18,302","2,398",688,"2,304","2,456","25,391",2.9%,3.62
Los Angeles,Carson,1/1/17,"93,303","91,911","1,392","26,222","18,311","2,398",698,"2,359","2,456","25,466",2.9%,3.61
Los Angeles,Carson,1/1/18,"93,357","91,917","1,440","26,289","18,312","2,399",698,"2,424","2,456","25,539",2.9%,3.60
Los Angeles,Carson,1/1/19,"93,153","91,715","1,438","26,362","18,335","2,404",698,"2,469","2,456","25,614",2.8%,3.58
Los Angeles,Carson,1/1/20,"93,108","91,724","1,384","26,451","18,341","2,404",706,"2,544","2,456","25,700",2.8%,3.57
Los Angeles,Cerritos,4/1/10,"49,047","48,943",104,"15,860","13,419","1,410",414,598,19,"15,527",2.1%,3.15
Los Angeles,Cerritos,1/1/11,"49,265","49,161",104,"15,860","13,419","1,410",414,598,19,"15,518",2.2%,3.17
Los Angeles,Cerritos,1/1/12,"49,442","49,338",104,"15,860","13,419","1,410",414,598,19,"15,480",2.4%,3.19
Los Angeles,Cerritos,1/1/13,"49,645","49,541",104,"15,860","13,419","1,410",414,598,19,"15,480",2.4%,3.20
Los Angeles,Cerritos,1/1/14,"49,748","49,644",104,"15,860","13,419","1,410",414,598,19,"15,480",2.4%,3.21
Los Angeles,Cerritos,1/1/15,"49,766","49,662",104,"15,860","13,419","1,410",414,598,19,"15,469",2.5%,3.21
Los Angeles,Cerritos,1/1/16,"49,751","49,647",104,"15,875","13,419","1,410",429,598,19,"15,484",2.5%,3.21
Los Angeles,Cerritos,1/1/17,"50,174","50,070",104,"16,072","13,419","1,410",429,795,19,"15,646",2.7%,3.20
Los Angeles,Cerritos,1/1/18,"49,807","49,703",104,"16,072","13,419","1,410",429,795,19,"15,575",3.1%,3.19
Los Angeles,Cerritos,1/1/19,"49,995","49,891",104,"16,204","13,419","1,410",429,927,19,"15,664",3.3%,3.19
Los Angeles,Cerritos,1/1/20,"49,994","49,890",104,"16,204","13,419","1,410",429,927,19,"15,664",3.3%,3.19
Los Angeles,Claremont,4/1/10,"34,926","29,802","5,124","12,156","8,123","1,209","1,007","1,794",23,"11,608",4.5%,2.57
Los Angeles,Claremont,1/1/11,"35,107","29,983","5,124","12,173","8,127","1,209","1,007","1,807",23,"11,620",4.5%,2.58
Los Angeles,Claremont,1/1/12,"35,466","30,328","5,138","12,257","8,130","1,209","1,007","1,888",23,"11,683",4.7%,2.60
Los Angeles,Claremont,1/1/13,"35,710","30,264","5,446","12,253","8,126","1,209","1,007","1,888",23,"11,611",5.2%,2.61
Los Angeles,Claremont,1/1/14,"35,739","30,293","5,446","12,256","8,129","1,209","1,007","1,888",23,"11,598",5.4%,2.61
Los Angeles,Claremont,1/1/15,"35,978","30,532","5,446","12,345","8,183","1,244","1,007","1,888",23,"11,677",5.4%,2.61
Los Angeles,Claremont,1/1/16,"36,023","30,577","5,446","12,379","8,200","1,261","1,007","1,888",23,"11,709",5.4%,2.61
Los Angeles,Claremont,1/1/17,"35,996","30,550","5,446","12,406","8,205","1,283","1,007","1,888",23,"11,721",5.5%,2.61
Los Angeles,Claremont,1/1/18,"35,957","30,511","5,446","12,459","8,205","1,336","1,007","1,888",23,"11,739",5.8%,2.60
Los Angeles,Claremont,1/1/19,"35,872","30,426","5,446","12,507","8,205","1,336","1,055","1,888",23,"11,766",5.9%,2.59
Los Angeles,Claremont,1/1/20,"35,807","30,361","5,446","12,521","8,209","1,346","1,055","1,888",23,"11,779",5.9%,2.58
Los Angeles,Commerce,4/1/10,"12,823","12,753",70,"3,470","2,376",331,232,531,0,"3,382",2.5%,3.77
Los Angeles,Commerce,1/1/11,"12,887","12,817",70,"3,470","2,376",331,232,531,0,"3,382",2.5%,3.79
Los Angeles,Commerce,1/1/12,"12,964","12,894",70,"3,470","2,376",331,232,531,0,"3,382",2.5%,3.81
Los Angeles,Commerce,1/1/13,"13,018","12,948",70,"3,470","2,376",331,232,531,0,"3,382",2.5%,3.83
Los Angeles,Commerce,1/1/14,"13,045","12,975",70,"3,470","2,376",331,232,531,0,"3,382",2.5%,3.84
Los Angeles,Commerce,1/1/15,"13,055","12,985",70,"3,469","2,375",331,232,531,0,"3,381",2.5%,3.84
Los Angeles,Commerce,1/1/16,"13,055","12,985",70,"3,473","2,379",331,232,531,0,"3,385",2.5%,3.84
Los Angeles,Commerce,1/1/17,"13,030","12,960",70,"3,473","2,376",331,235,531,0,"3,385",2.5%,3.83
Los Angeles,Commerce,1/1/18,"12,991","12,921",70,"3,472","2,375",331,235,531,0,"3,384",2.5%,3.82
Los Angeles,Commerce,1/1/19,"12,929","12,859",70,"3,473","2,376",331,235,531,0,"3,385",2.5%,3.80
Los Angeles,Commerce,1/1/20,"12,868","12,798",70,"3,468","2,371",331,235,531,0,"3,380",2.5%,3.79
Los Angeles,Compton,4/1/10,"96,455","95,700",755,"24,523","16,819","2,314","2,119","2,645",626,"23,062",6.0%,4.15
Los Angeles,Compton,1/1/11,"97,193","96,438",755,"24,573","16,839","2,344","2,119","2,645",626,"23,124",5.9%,4.17
Los Angeles,Compton,1/1/12,"98,083","97,328",755,"24,586","16,840","2,346","2,121","2,653",626,"23,198",5.6%,4.20
Los Angeles,Compton,1/1/13,"98,495","97,740",755,"24,588","16,842","2,346","2,121","2,653",626,"23,201",5.6%,4.21
Los Angeles,Compton,1/1/14,"98,946","98,191",755,"24,591","16,845","2,346","2,121","2,653",626,"23,260",5.4%,4.22
Los Angeles,Compton,1/1/15,"99,024","98,269",755,"24,584","16,838","2,346","2,121","2,653",626,"23,254",5.4%,4.23
Los Angeles,Compton,1/1/16,"98,920","98,165",755,"24,588","16,838","2,346","2,125","2,653",626,"23,258",5.4%,4.22
Los Angeles,Compton,1/1/17,"98,970","98,215",755,"24,595","16,840","2,347","2,129","2,653",626,"23,314",5.2%,4.21
Los Angeles,Compton,1/1/18,"98,710","97,955",755,"24,599","16,841","2,347","2,132","2,653",626,"23,317",5.2%,4.20
Los Angeles,Compton,1/1/19,"98,206","97,451",755,"24,600","16,842","2,347","2,132","2,653",626,"23,317",5.2%,4.18
Los Angeles,Compton,1/1/20,"98,032","97,277",755,"24,637","16,877","2,347","2,134","2,653",626,"23,352",5.2%,4.17
Los Angeles,Covina,4/1/10,"47,796","47,361",435,"16,576","9,629","1,488",822,"4,091",546,"15,855",4.3%,2.99
Los Angeles,Covina,1/1/11,"48,038","47,603",435,"16,576","9,629","1,488",822,"4,091",546,"15,856",4.3%,3.00
Los Angeles,Covina,1/1/12,"48,404","47,969",435,"16,599","9,652","1,488",822,"4,091",546,"15,882",4.3%,3.02
Los Angeles,Covina,1/1/13,"48,737","48,302",435,"16,627","9,652","1,516",822,"4,091",546,"15,927",4.2%,3.03
Los Angeles,Covina,1/1/14,"48,851","48,416",435,"16,628","9,653","1,516",822,"4,091",546,"15,932",4.2%,3.04
Los Angeles,Covina,1/1/15,"48,941","48,506",435,"16,640","9,653","1,528",822,"4,091",546,"15,945",4.2%,3.04
Los Angeles,Covina,1/1/16,"48,916","48,481",435,"16,641","9,654","1,528",822,"4,091",546,"15,957",4.1%,3.04
